id;date;vent_direction;vent_vitesse;humidite;pluie_12;pluie_24;temperature;point_rosee;hpa
7015;20240226120000;20;9.4;90;16.5;25;5.8;4.3;996.8
7015;20240227120000;350;4.7;63;0;0.4;9.6;2.9;1013.6
7015;20240228120000;190;6.3;81;-0.1;-0.1;9.8;6.7;1016.2
7015;20240229120000;160;6.1;97;1.8;1.8;8.7;8.2;1002.4
7015;20240301120000;190;11.4;88;1.8;3;7.3;5.4;993.6
7015;20240302120000;160;4.9;89;0.6;7.5;8;6.3;991.6
7015;20240303120000;320;4.2;90;6.2;27.6;6.5;5;996.7
7015;20240304120000;140;3.7;68;0;2.4;10;4.4;1007
7015;20240305120000;180;4;82;0.6;0.6;9;6.1;1008
7015;20240306120000;140;2.6;66;0;-0.1;10.6;4.5;1017
7015;20240307120000;60;5.2;74;0;0;10.2;5.8;1014.7
7015;20240308120000;90;6.2;61;0;0;10.3;3.1;1000.9
7015;20240309120000;140;7.9;55;0;-0.1;14;5.1;990.5
7015;20240310120000;360;0.9;74;0.2;0.4;11.3;6.8;989.5
7015;20240311120000;260;5.6;93;2.6;5.6;9.2;8.1;998.1
7015;20240312120000;190;5.9;91;1;4;9;7.6;1009.4
7015;20240313120000;230;5.5;80;0;13.3;12.5;9.1;1011.2
7015;20240314120000;170;5.5;63;0.2;0.2;16.1;9;1005.4
7015;20240315120000;240;8.5;85;0.6;0.6;13.4;10.9;1003.8
7015;20240316120000;260;2.7;63;0.6;2.8;11.3;4.5;1017.3
7015;20240317120000;170;6;86;3.2;3.2;12.9;10.6;1012.7
7015;20240318120000;240;6;75;0;2;14.2;9.8;1012
7015;20240319120000;270;4.9;61;0;0;15.9;8.4;1012.7
7015;20240320120000;180;1.2;61;0.2;0.2;17.3;9.7;1013.2
7015;20240321120000;260;2.2;90;0;0;10.1;8.5;1021.8
7015;20240322120000;250;5.8;75;0;0;11.9;7.6;1013
7015;20240323120000;260;10.8;54;1.6;8.7;10.7;1.8;1006.9
7015;20240324120000;290;8;62;-0.1;0.8;10.3;3.3;1004.4
7015;20240325120000;150;5.2;56;-0.1;0.2;11.5;3;998.3
7015;20240326120000;140;3.4;70;0;0;12.5;7.2;983.9
7015;20240327120000;180;7.7;68;0.4;2.6;10.2;4.6;981.3
7015;20240328120000;190;11.1;60;2.8;2.8;10.8;3.3;981.4
7015;20240329120000;190;9.2;65;1.2;1.2;12.7;6.3;987.6
7015;20240330120000;210;3;89;6.6;6.6;9.8;8.1;991.7
7015;20240331120000;150;8.3;72;-0.1;-0.1;13.4;8.5;988.4
7015;20240401120000;200;8;67;0;1.8;13.7;7.7;992.6
7015;20240402120000;220;10.2;78;1;1;11.4;7.7;1002.1
7015;20240403120000;200;7.4;88;5;8.4;13.8;11.8;997.6
7015;20240404120000;240;12.2;65;6.8;8.4;15.3;8.8;1001.7
7015;20240405120000;220;9.3;65;0.6;0.6;17.9;11.2;1002.7
7015;20240406120000;180;6.9;48;0;0;21.4;9.9;1002.3
7015;20240407120000;210;9.6;47;1.4;1.4;19.6;8;1008.5
7015;20240408120000;130;5;72;0.2;0.8;17.1;12;1001.1
7015;20240409120000;210;9.9;71;1.2;5.1;12.2;7.1;1006.1
7015;20240410120000;230;5.1;41;0;0.4;14.7;1.6;1023.9
7015;20240411120000;230;4.8;81;0.6;0.6;14.9;11.7;1026.9
7015;20240412120000;240;6.7;57;0;0;21.1;12.2;1025.9
7015;20240413120000;200;8.1;55;0;0;22.7;13.2;1018.2
7015;20240414120000;270;3.6;54;0;0;15.2;5.9;1018
7015;20240415120000;220;10.7;81;0.4;0.4;11;7.9;999.4
7015;20240416120000;280;10.2;69;0.4;5.2;11;5.5;1004.5
7015;20240417120000;310;6.9;66;0.4;8.4;9.6;3.6;1007.8
7015;20240418120000;340;2.1;54;-0.1;1;11;2;1016.7
7015;20240419120000;290;8.7;85;3.2;3.2;10.7;8.3;1008.1
7015;20240420120000;360;7.3;65;0.6;3;8.7;2.5;1020.2
7015;20240421120000;40;8.4;61;1.6;2;9;1.9;1019.9
7015;20240422120000;340;6.1;57;0.2;0.2;9.3;1.2;1019.7
7015;20240423120000;350;3.8;43;0;-0.1;10.5;-1.6;1015.3
7015;20240424120000;310;7;78;1.8;2.4;9.2;5.6;1007.4
7015;20240425120000;210;5.1;50;0.4;1;10.4;0.4;999.9
7015;20240426120000;100;1.8;77;3;3;9.8;6;999.2
7015;20240427120000;150;5.2;69;3.8;4;15.6;9.9;997.9
7015;20240428120000;220;11;69;-0.1;1;11.7;6.2;1002.9
7015;20240429120000;160;6;56;0.2;0.2;16.9;8.1;1013
7015;20240430120000;150;4.2;65;-0.1;-0.1;17.8;11.1;1008.4
7015;20240501120000;30;3.3;58;0.4;1;22;13.4;1000.4
7015;20240502120000;250;7.5;74;0;0;16.1;11.5;995.8
7015;20240503120000;240;8.5;60;-0.1;-0.1;14.8;7.1;1006
7015;20240504120000;170;4.1;59;0.2;0.2;14.8;6.9;1006.3
7015;20240505120000;160;4.4;55;0.2;3.2;17.3;8.2;1004.1
7015;20240506120000;210;5.8;71;1.6;1.6;17.3;12;1001.5
7015;20240507120000;40;4.4;64;0.4;1.8;17.7;10.8;1014.5
7015;20240508120000;10;2.7;73;0;0;13.3;8.6;1023.2
7015;20240509120000;340;1.6;62;0;0;18.3;10.9;1021.4
7015;20240510120000;20;3;49;0;0;21.4;10.2;1017.9
7015;20240511120000;60;5.7;41;0;0;24.1;10;1014.2
7015;20240512120000;150;3.6;46;0;0;25.5;13;1007.2
7015;20240513120000;130;4.5;75;0;13.9;20.4;15.8;1004.3
7015;20240514120000;160;5.6;72;0;0;19.8;14.6;997.6
7015;20240515120000;110;2.6;69;4.6;8.6;17.7;11.9;1000.4
7015;20240516120000;260;5.1;86;15.3;16.1;15.3;13;999.7
7015;20240517120000;310;4.1;50;0;0;20.4;9.6;1004.3
7015;20240518120000;320;4.3;81;6.8;15.1;15.9;12.6;1007.3
7015;20240519120000;310;1.3;70;0.2;0.2;18.2;12.6;1007.8
7015;20240520120000;30;3;66;0;0;19.5;13;1006.5
7015;20240521120000;20;0.8;92;8.9;13.4;15.9;14.6;1002.9
7015;20240522120000;200;6.8;71;-0.1;1;18;12.7;1003.8
7015;20240523120000;210;3.8;72;0;-0.1;17.5;12.4;1010.1
7015;20240524120000;330;3.9;64;0;5.3;18;11.1;1013.1
7015;20240525120000;290;3.5;55;0;2.4;19.9;10.6;1011.8
7015;20240526120000;190;4.6;77;6.1;6.1;19.4;15.3;1007.2
7015;20240527120000;170;5.2;61;0;0.2;15.5;8;1012.2
7015;20240528120000;180;6.4;93;2;3.4;14.4;13.3;1010.8
7015;20240529120000;240;8.2;64;1.4;5;18.7;11.7;1005
7015;20240530120000;310;4.5;62;0;0;17.8;10.4;1002.6
7015;20240531120000;260;4;90;1.8;3.4;14.4;12.8;1007
7015;20240601120000;330;6.9;89;0.6;8.2;13.9;12.1;1015
7015;20240602120000;350;5.9;65;0;0.4;16.5;9.9;1019.4
7015;20240603120000;230;3;61;0;0;19;11.3;1015.3
7015;20240604120000;200;6.1;61;0;0;21;13.2;1006.7
7015;20240605120000;270;3.3;55;0.4;0.4;17.3;8.2;1008.6
7015;20240606120000;240;3.7;46;0;0;17.7;5.9;1012.4
7015;20240607120000;220;3.2;44;0;-0.1;19.6;7;1014.1
7015;20240608120000;250;5.5;65;0;0;17.3;10.7;1007.4
7015;20240609120000;280;5.2;42;0.2;0.2;19;5.8;1006.3
7015;20240610120000;310;9.6;77;10.9;10.9;11.8;7.9;1002.9
7015;20240611120000;240;2.6;75;3.8;5.2;12.6;8.3;1012.3
7015;20240612120000;330;1.9;48;0;2.2;16.2;5.2;1015.5
7015;20240613120000;230;5.5;55;0;0;17;7.9;1010.4
7015;20240614120000;210;5.8;72;1.8;2;17.5;12.4;1000.5
7015;20240615120000;190;9.2;60;3;9.8;17.2;9.4;999.4
7015;20240616120000;190;5.7;74;0.6;1.6;17.9;13.2;999.6
7015;20240617120000;270;3;61;0.8;0.8;19.1;11.4;1006.9
7015;20240618120000;10;2.6;93;8.3;8.3;17.3;16.2;1006.6
7015;20240619120000;40;5.1;63;0;8.4;19.4;12.2;1014.2
7015;20240620120000;20;5.5;66;0;0;19.8;13.3;1012.3
7015;20240621120000;290;3.4;82;0.4;0.4;17;13.9;1008.5
7015;20240622120000;200;3.4;61;0.4;1.2;19.3;11.6;1008.6
7015;20240623120000;250;2.4;53;0;0;22.6;12.5;1015
7015;20240624120000;60;1.8;49;0;0;25.7;14.2;1014.2
7015;20240625120000;30;3.9;47;0;0;27.6;15.3;1009.1
7015;20240626120000;70;1.7;44;0;0;29.6;16.1;1005.2
7015;20240627120000;240;4.5;50;-0.1;-0.1;27.5;16.1;1004
7015;20240628120000;240;4;52;0;0;21.2;10.9;1012.5
7015;20240629120000;40;2.8;49;0;0;24.1;12.7;1007.4
7015;20240630120000;260;4;54;0;-0.1;22.2;12.4;1006.7
7015;20240701120000;290;4.9;67;0;-0.1;17.3;11.1;1012.8
7015;20240702120000;300;4.8;79;-0.1;-0.1;16.5;12.8;1011.4
7015;20240703120000;190;3.9;76;-0.1;-0.1;16.8;12.5;1005.7
7015;20240704120000;270;7.1;48;0.2;0;19.5;8.2;1005.2
7015;20240705120000;220;6;71;0;0;17.9;12.6;1005.1
7015;20240706120000;250;12.1;48;0.6;0;18.5;7.3;999.4
7015;20240707120000;200;6.3;47;0;0;20.2;8.5;1007.4
7015;20240708120000;190;3.6;53;-0.1;-0.1;21.2;11.2;1011.6
7015;20240709120000;300;5.4;62;0.2;0.2;23.9;16.2;1007
7015;20240710120000;220;5.1;60;-0.1;5.3;21.3;13.2;1010.1
7015;20240711120000;280;2.8;50;0;0;21.6;10.7;1012.8
7015;20240712120000;340;4.4;92;16.3;16.9;16.4;15.1;1008.5
7015;20240713120000;280;5;58;0;0.6;18.9;10.5;1008.6
7015;20240714120000;240;4.5;46;0;0;22.7;10.5;1007.6
7015;20240715120000;100;3.8;46;0;0;24.9;12.5;1003.5
7015;20240716120000;230;5.6;77;0.2;1.8;18.5;14.4;1006.5
7015;20240717120000;210;3.5;53;0;0.4;23.9;13.7;1015.8
7015;20240718120000;140;2.1;42;0;0;27.1;13.1;1015.6
7015;20240719120000;150;1.3;44;0;0;29;15.5;1011.9
7015;20240720120000;230;2.3;47;0;0;28.5;16.1;1003.1
7015;20240721120000;290;3.8;60;-0.1;-0.1;23.9;15.7;1004.6
7015;20240722120000;220;5.6;58;0;-0.1;21.8;13.2;1013
7015;20240723120000;240;6.7;64;1.6;1.6;20.1;13.1;1012.7
7015;20240724120000;70;1.3;47;0.2;0.4;23.1;11.2;1016.5
7015;20240725120000;200;5.9;50;0;0;25.2;14;1007.2
7015;20240726120000;240;4.5;55;0.2;9.3;22.7;13.2;1006.9
7015;20240727120000;280;4.3;55;0;0;21.2;11.8;1009.2
7015;20240728120000;90;2.3;47;0;0;24.5;12.4;1020.6
7015;20240729120000;100;4.9;44;0;0;26.3;13.1;1015.7
7015;20240730120000;150;1.9;39;0;0;31.5;15.9;1010.3
7015;20240731120000;110;3.9;56;2.6;2.6;29;19.3;1008
7015;20240801120000;290;2.8;68;41.4;44.8;26.5;20.1;1006.5
7015;20240802120000;250;2.2;67;0;0;25.5;18.9;1006.7
7015;20240803120000;240;5.9;70;0;0;21.5;15.8;1008.4
7015;20240804120000;270;1.4;64;-0.1;12.2;22;14.9;1010.6
7015;20240805120000;220;3.9;51;0;0;24.6;13.8;1009.1
7015;20240806120000;210;2.6;47;0;0;26.6;14.4;1004.9
7015;20240807120000;250;3;51;-0.1;-0.1;23.1;12.4;1008.4
7015;20240808120000;230;2.3;51;0;-0.1;23.3;12.6;1011.8
7015;20240809120000;250;7.1;72;0.2;0.2;22.8;17.5;1010.7
7015;20240810120000;210;3.3;52;0;0;24.1;13.6;1015.7
7015;20240811120000;80;3.7;55;0;0;26.7;16.9;1014.7
7015;20240812120000;140;4.8;49;0;0;32.8;20.7;1003.4
7015;20240813120000;220;2.2;64;0.4;0.4;24.9;17.6;1005.1
7015;20240814120000;270;2.6;53;0;0;24.8;14.6;1007.9
7015;20240815120000;220;6.8;52;0;0;24.5;14;1011.5
7015;20240816120000;250;3.6;93;2.6;2.6;20.4;19.2;1010.8
7015;20240817120000;220;1.9;54;0.2;4.8;23.5;13.7;1007.9
7015;20240818120000;280;6.2;57;0;0;21.6;12.7;1009
7015;20240819120000;200;2.3;59;0.2;0.2;22.3;13.9;1012.9
7015;20240820120000;220;3.9;93;4.9;4.9;18.9;17.7;1005.7
7015;20240821120000;270;5.5;49;0.2;14.8;20.4;9.3;1014.4
7015;20240822120000;200;8.4;46;0;0;23;10.8;1005.6
7015;20240823120000;220;7.6;79;-0.1;-0.1;21.3;17.5;1003
7015;20240824120000;190;7.2;65;0.2;0.8;25.3;18.2;998.5
7015;20240825120000;230;5.8;54;0;9.1;20.5;10.9;1016.5
7015;20240826120000;210;5.4;46;0;0;22.1;9.9;1016.5
7015;20240827120000;140;2.2;45;0.2;0.2;23.9;11.2;1014.6
7015;20240828120000;160;3.9;49;0;0;28.2;16.5;1008.3
7015;20240829120000;280;3.1;54;0;0;24;14.1;1012.8
7015;20240830120000;50;5;54;0.6;1;21.7;12;1016.1
7015;20240831120000;50;5.1;67;0;0.6;22.6;16.2;1014.6
7015;20240901120000;90;4.1;63;0;0;29.4;21.6;1006.9
7015;20240902120000;200;4.6;57;0;0;25.5;16.4;1007.2
7015;20240903120000;240;2.1;87;0.8;0.8;19.2;17;1009.1
7015;20240904120000;150;1.3;77;0;0.4;19.6;15.5;1011.1
7015;20240905120000;100;4.4;92;0.2;0.2;18.7;17.4;1003
7015;20240906120000;250;3.2;92;8.7;8.7;17;15.7;1005.2
7015;20240907120000;120;3.2;71;0.2;7.7;23.1;17.6;1003.9
7015;20240908120000;190;7.5;63;0;0.2;19;11.8;1002.8
7015;20240909120000;280;8.1;93;1.8;8.9;16.2;15.1;1002.8
7015;20240910120000;210;7.6;78;0.2;0.4;16.6;12.7;1005.6
7015;20240911120000;250;8.1;46;1.4;6.8;16.5;4.8;1003.7
7015;20240912120000;300;7;54;-0.1;2.8;15.7;6.4;1009
7015;20240913120000;340;4.5;63;0;-0.1;16.3;9.2;1020.9
7015;20240914120000;190;1.6;42;0;-0.1;18.3;5.2;1026
7015;20240915120000;320;2.4;52;0;0;19;8.9;1022.4
7015;20240916120000;30;4;68;-0.1;-0.1;19.1;13.1;1020.9
